2024-07-23 16:56:20,732 INFO    StreamThr :2847022 [internal.py:wandb_internal():85] W&B internal server running at pid: 2847022, started at: 2024-07-23 16:56:20.731951
2024-07-23 16:56:20,733 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status
2024-07-23 16:56:20,736 INFO    WriterThread:2847022 [datastore.py:open_for_write():87] open: /home/adam/Documents/research_internship/ood_slam/slam_performance_model/scripts/wandb/offline-run-20240723_165620-4d7pnedv/run-4d7pnedv.wandb
2024-07-23 16:56:20,788 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: run_start
2024-07-23 16:56:20,790 DEBUG   HandlerThread:2847022 [system_info.py:__init__():26] System info init
2024-07-23 16:56:20,790 DEBUG   HandlerThread:2847022 [system_info.py:__init__():41] System info init done
2024-07-23 16:56:20,790 INFO    HandlerThread:2847022 [system_monitor.py:start():194] Starting system monitor
2024-07-23 16:56:20,791 INFO    SystemMonitor:2847022 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-23 16:56:20,791 INFO    HandlerThread:2847022 [system_monitor.py:probe():214] Collecting system info
2024-07-23 16:56:20,792 INFO    SystemMonitor:2847022 [interfaces.py:start():188] Started cpu monitoring
2024-07-23 16:56:20,793 INFO    SystemMonitor:2847022 [interfaces.py:start():188] Started disk monitoring
2024-07-23 16:56:20,793 INFO    SystemMonitor:2847022 [interfaces.py:start():188] Started memory monitoring
2024-07-23 16:56:20,794 INFO    SystemMonitor:2847022 [interfaces.py:start():188] Started network monitoring
2024-07-23 16:56:20,810 DEBUG   HandlerThread:2847022 [system_info.py:probe():152] Probing system
2024-07-23 16:56:20,812 DEBUG   HandlerThread:2847022 [system_info.py:_probe_git():137] Probing git
2024-07-23 16:56:20,819 DEBUG   HandlerThread:2847022 [system_info.py:_probe_git():145] Probing git done
2024-07-23 16:56:20,819 DEBUG   HandlerThread:2847022 [system_info.py:probe():200] Probing system done
2024-07-23 16:56:20,819 DEBUG   HandlerThread:2847022 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-36-generic-x86_64-with-glibc2.39', 'python': '3.12.3', 'heartbeatAt': '2024-07-23T20:56:20.810212', 'startedAt': '2024-07-23T20:56:20.727300', 'docker': None, 'cuda': None, 'args': ('--config', '../config/default.json'), 'state': 'running', 'program': '/home/adam/Documents/research_internship/ood_slam/slam_performance_model/scripts/train.py', 'codePathLocal': 'train.py', 'codePath': 'slam_performance_model/scripts/train.py', 'git': {'remote': 'https://github.com/montrealrobotics/ood_slam.git', 'commit': '6484f2daf9e2d768b1aeaff3a76c54ef34040e26'}, 'email': 'adam14011999@gmail.com', 'root': '/home/adam/Documents/research_internship/ood_slam', 'host': 'adam-XPS-15-9530', 'username': 'adam', 'executable': '/home/adam/Documents/research_internship/ood_slam/env/bin/python3', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 729.25125, 'min': 400.0, 'max': 4400.0}, 'cpu_freq_per_core': [{'current': 971.414, 'min': 400.0, 'max': 4800.0}, {'current': 958.396, 'min': 400.0, 'max': 4800.0}, {'current': 400.0, 'min': 400.0, 'max': 4800.0}, {'current': 400.0, 'min': 400.0, 'max': 4800.0}, {'current': 400.309, 'min': 400.0, 'max': 5000.0}, {'current': 400.0, 'min': 400.0, 'max': 5000.0}, {'current': 400.0, 'min': 400.0, 'max': 5000.0}, {'current': 400.0, 'min': 400.0, 'max': 5000.0}, {'current': 400.0, 'min': 400.0, 'max': 4800.0}, {'current': 400.0, 'min': 400.0, 'max': 4800.0}, {'current': 400.0, 'min': 400.0, 'max': 4800.0}, {'current': 400.0, 'min': 400.0, 'max': 4800.0}, {'current': 1899.992, 'min': 400.0, 'max': 3700.0}, {'current': 1887.765, 'min': 400.0, 'max': 3700.0}, {'current': 1899.871, 'min': 400.0, 'max': 3700.0}, {'current': 1902.659, 'min': 400.0, 'max': 3700.0}, {'current': 399.592, 'min': 400.0, 'max': 3700.0}, {'current': 400.0, 'min': 400.0, 'max': 3700.0}, {'current': 400.0, 'min': 400.0, 'max': 3700.0}, {'current': 400.0, 'min': 400.0, 'max': 3700.0}], 'disk': {'/': {'total': 467.34664154052734, 'used': 195.64016342163086}}, 'memory': {'total': 15.293220520019531}}
2024-07-23 16:56:20,819 INFO    HandlerThread:2847022 [system_monitor.py:probe():224] Finished collecting system info
2024-07-23 16:56:20,819 INFO    HandlerThread:2847022 [system_monitor.py:probe():227] Publishing system info
2024-07-23 16:56:20,820 INFO    HandlerThread:2847022 [system_monitor.py:probe():229] Finished publishing system info
2024-07-23 16:56:20,853 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: python_packages
2024-07-23 16:56:25,736 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:56:25,737 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:56:30,737 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:56:30,738 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:56:35,738 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:56:35,739 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:56:40,739 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:56:40,740 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:56:45,742 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:56:45,743 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:56:50,744 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:56:50,744 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:56:55,745 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:56:55,746 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:57:00,747 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:57:00,748 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:57:05,749 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:57:05,749 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:57:10,750 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:57:10,757 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:57:15,758 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:57:15,758 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:57:20,759 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:57:20,770 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:57:20,796 DEBUG   SystemMonitor:2847022 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-23 16:57:25,771 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:57:25,771 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:57:30,772 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:57:30,772 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:57:35,773 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:57:35,773 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:57:40,782 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:57:40,782 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:57:45,782 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:57:45,783 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:57:50,783 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:57:50,784 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:57:55,785 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:57:55,785 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:58:00,786 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:58:00,786 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:58:05,787 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:58:05,787 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:58:10,788 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:58:10,788 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:58:15,789 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:58:15,789 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:58:20,790 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:58:20,790 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
2024-07-23 16:58:25,792 DEBUG   HandlerThread:2847022 [handler.py:handle_request():158] handle_request: status_report
2024-07-23 16:58:25,793 DEBUG   SenderThread:2847022 [sender.py:send_request():406] send_request: status_report
